_ clearly places this cluster fuck of a mission in the red.,1
_ got me banned from the Liberty Lounge for life.,1
_ was the reason I got reverted at Camp May.,1
_: the new and improved way to compel compliance.,1
_: the secret weapon of the E-3 Mafia.,1
"AHOY, Seaman! Welcome to the Cutter Midgett! Prepare for a nonstop onslaught of _.",1
"At TRACEN Yorktown, every safety brief must include a thorough discussion about _.",1
"Boatswain's mate and damage controlman have merged to form a new rate, whose primary duties include _ and _.",2
"BREAKING NEWS! In an unbelievable feat of heroism, USCG rescue swimmers recovered _ from the North Atlantic.",1
"Delirious from _, a cackling Patrick Etheridge once exclaimed, ""You have to go out, but you don't have to come back!""",1
Describe your time in the Coast Guard with one card.,1
Douglas Munro posthumously received the Medal of Honor for extraordinary heroism in the face of _.,1
Ensign + _ = an embarrassing international incident.,1
Food service specialists are always pissed off. _ doesn't even make them happy.,1
"Gather 'round, shipmates! It's time for a sea story about _ and _.",2
"Hey, XO! Instead of just echoing the commander, why don't you tell us about the importance of _?",1
"Honor those lost at sea. Seriously, pause the game and raise your glasses for those who unknowingly made their final voyage.",1
"Honor, Respect, Devotion to Duty, and _: the newest Coast Guard Core Value.",1
"How can I explain my time on patrol? Well, I guess it's mostly _ and _.",2
"How useful is the Coast Guard Auxiliary? I'll put it this way, they're about as useful as _.",1
I never truly understood maritime enforcement until I stumble upon _.,1
"I will always be at my station, alert and atteding to _.",1
"In exchange for safe passage, Colombian drug cartels are now bribing Seaman with _.",1
"Kevin Costner and Ashton Kutcher have teamed up for The Guardian II: Searchier, Rescueier, and _.",1
"Petty officer, I regrettably request to inform you about _.",1
"Sometimes discipline is used to mean punishment, but the real meaning of discipline can be described by the words _.",1
"The newest Coast Guard Regulation extensively covers _, a major focal point for the new Commandant.",1
The newest revision of 14 USC 89(a) now allows _ to more effectively compel compliance.,1
The only reason a few Coasties graduated BUD/S is because they bribed the cadre with _.,1
The only redeeming quality of TRACEN Petaluma is _.,1
Those bastards! I was minding my own business when CGPD came along and ticketed me for _.,1
"Uh-oh, Boats broke the boat again! What did he do this time?",1
What does the Master Chief Petty Officer of the Coast Guard dream about most nights?,1
What finally sank the Eagle?,1
What gets chief hot and bothered?,1
What gives the Commandant of the Coast Guard the willies?,1
What is the new unofficial mascot of the Coast Guard?,1
What made Popeye's forearms so girthy?,1
"When other service branches hear ""United States Coast Guard,"" they can't help but think of _.",1
"You're either a boatswain's mate or you work for one, unless you're affiliated with _.",1
