_: A surprising favorite at the Houston Rodeo this year.,1
"After its unsuccessful campaign, the Secession Movement has shifted its focus to separating _ from _.",2
Don't worry about _. This isn't my first rodeo.,1
"Due to falling petroleum prices, Houston families have begun to invest in _.",1
How did Sam Houston fend off Mexican forces at the Battle of San Jacinto?,1
I decide to try _ but it was nothing to write home about.,1
"I wouldn’t say that _ is a complete substitute for _, but it's close enough for government work.",2
I'd rather be _ in Texas than _ in California.,2
"If you're going to play in Texas, you gotta have _ in the band.",1
Planned Parenthood is now using public funds to assist people suffering from _.,1
Rumor has it that Jerry Jones is building a VIP-suite at Jerry World exclusively for _.,1
"Since leaving office, Rick Perry has been coming to terms with _.",1
"SXSW: A bizarre playland for techies, groupies, and _.",1
Texas' sex-ed curriculum promotes _ as the only 100% effective form of birth control.,1
The Texas Board of Education recently declared that _ caused the loss at the Battle of the Alamo.,1
"They say ""Keep Austin Weird,"" but rallying around _ is taking it a bit too far.",1
"This time, Wendy Davis is filibustering a new bill that supports _.",1
"To raise funds, the county recently started issuing fines for _.",1
What does Elon Musk plan to send to the International Space Station from The Valley?,1
What got me kicked out of the Alamo Drafthouse?,1
What is better covered in salsa?,1
What makes Joel Osteen smile the most?,1
What makes me happier than a hog in shit?,1
What was the highlight of my romantic hill country getaway?,1
What will put some hair on your chest?,1
